지점,지점명,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%)
941,북구,2023-07-23 23:00,26.7,226.3,2.5,0,93
941,북구,2023-07-24 00:00,26.3,232.4,2.8,.5,95
941,북구,2023-07-24 01:00,26.6,209,2.6,.5,95
941,북구,2023-07-24 02:00,26.5,223.4,1.8,0,95
941,북구,2023-07-24 03:00,25.9,248.1,2.1,0,96
941,북구,2023-07-24 04:00,25.9,243.5,1.8,0,95
941,북구,2023-07-24 05:00,26.3,234.1,1.1,0,95
941,북구,2023-07-24 06:00,26.2,221.1,2.5,.5,93
941,북구,2023-07-24 07:00,26.1,225.9,2.7,0,95
941,북구,2023-07-24 08:00,27.2,216.4,1.7,.5,92
941,북구,2023-07-24 09:00,27.6,201.1,3.3,0,92
941,북구,2023-07-24 10:00,29.3,207.8,3.4,0,82
941,북구,2023-07-24 11:00,29.1,213.8,4.4,0,81
941,북구,2023-07-24 12:00,30.3,216.8,3.1,0,75
941,북구,2023-07-24 13:00,30.9,188.2,3.9,0,74
941,북구,2023-07-24 14:00,30.4,214.5,3.7,0,72
941,북구,2023-07-24 15:00,25.7,197.8,1.9,16.5,93
941,북구,2023-07-24 16:00,26.5,216.9,2.7,0,87
941,북구,2023-07-24 17:00,26.9,190.3,2,0,86
941,북구,2023-07-24 18:00,26,254.3,2.5,1,93
941,북구,2023-07-24 19:00,26.1,200,1.1,0,91
941,북구,2023-07-24 20:00,26,175.2,1.7,0,90
941,북구,2023-07-24 21:00,25.5,294.4,1.1,0,91
941,북구,2023-07-24 22:00,25.1,259.9,1.4,0,93
941,북구,2023-07-24 23:00,24.8,270.6,.8,0,95
941,북구,2023-07-25 00:00,24.6,331.4,.8,0,95
941,북구,2023-07-25 01:00,24.7,0,.1,0,96
941,북구,2023-07-25 02:00,24.6,0,.1,0,96
941,북구,2023-07-25 03:00,24.8,0,.4,0,95
941,북구,2023-07-25 04:00,24.6,272.7,.5,0,96
941,북구,2023-07-25 05:00,24.6,325.3,1,0,96
941,북구,2023-07-25 06:00,24.9,274.2,.9,0,95
941,북구,2023-07-25 07:00,26.7,284.7,1,0,86
941,북구,2023-07-25 08:00,27.2,220.7,1.5,0,81
941,북구,2023-07-25 09:00,29.1,241.8,1.7,0,76
941,북구,2023-07-25 10:00,29.8,243.1,2.1,0,75
941,북구,2023-07-25 11:00,30.5,214.3,3.2,0,71
941,북구,2023-07-25 12:00,29.7,232.7,4,0,76
941,북구,2023-07-25 13:00,27,196.1,2.9,9.5,86
941,북구,2023-07-25 14:00,24.8,187.6,2.5,5,93
941,북구,2023-07-25 15:00,27.4,269.5,1.1,.5,79
941,북구,2023-07-25 16:00,28.4,279.3,1.5,0,77
941,북구,2023-07-25 17:00,29.8,237.6,2.5,0,74
941,북구,2023-07-25 18:00,30.4,244.1,2.3,0,73
941,북구,2023-07-25 19:00,28.6,228,2.5,0,78
941,북구,2023-07-25 20:00,26.9,246.8,1.8,0,85
941,북구,2023-07-25 21:00,26.1,317.9,1.3,0,89
941,북구,2023-07-25 22:00,25.8,0,.3,0,91
941,북구,2023-07-25 23:00,25.7,324.1,.9,0,92
941,북구,2023-07-26 00:00,25.2,0,.3,0,95
941,북구,2023-07-26 01:00,24.9,314.2,.5,0,96
941,북구,2023-07-26 02:00,24.9,0,0,0,96
941,북구,2023-07-26 03:00,24.7,0,0,0,96
941,북구,2023-07-26 04:00,24.7,340.1,.6,0,96
941,북구,2023-07-26 05:00,24.7,319.5,.5,0,96
941,북구,2023-07-26 06:00,24.9,307.2,.6,0,95
941,북구,2023-07-26 07:00,25.8,284.6,.5,0,91
941,북구,2023-07-26 08:00,27.2,276.1,.9,0,85
941,북구,2023-07-26 09:00,28.3,244.7,1,0,81
941,북구,2023-07-26 10:00,29.8,213.3,1.6,0,74
941,북구,2023-07-26 11:00,30.7,244.3,2.9,0,72
941,북구,2023-07-26 12:00,31.8,239.1,3.2,0,66
941,북구,2023-07-26 13:00,31.5,232,3.5,0,67
941,북구,2023-07-26 14:00,32.2,230.3,2.9,0,68
941,북구,2023-07-26 15:00,31.6,229.3,3.2,0,69
941,북구,2023-07-26 16:00,32.2,212.2,3.2,0,66
941,북구,2023-07-26 17:00,32,215.2,2.3,0,65
941,북구,2023-07-26 18:00,30.9,241.5,2.8,0,70
941,북구,2023-07-26 19:00,29.6,236.1,1.8,0,72
941,북구,2023-07-26 20:00,28.1,233.7,.9,0,81
941,북구,2023-07-26 21:00,27.7,324,.8,0,84
941,북구,2023-07-26 22:00,26.9,254.7,.8,0,89
941,북구,2023-07-26 23:00,26.3,0,.3,0,93
941,북구,2023-07-27 00:00,26.1,288.3,.5,0,94
941,북구,2023-07-27 01:00,25.6,0,.4,0,95
941,북구,2023-07-27 02:00,25.3,0,.2,0,96
941,북구,2023-07-27 03:00,25.2,0,.4,0,96
941,북구,2023-07-27 04:00,24.9,.9,.7,0,96
941,북구,2023-07-27 05:00,25.2,0,.4,0,95
941,북구,2023-07-27 06:00,25,359.9,1.6,0,94
941,북구,2023-07-27 07:00,25.8,351.9,1.5,0,92
941,북구,2023-07-27 08:00,27.1,314.5,1.2,0,85
941,북구,2023-07-27 09:00,28.6,283.1,1.4,0,75
941,북구,2023-07-27 10:00,30.7,271.1,1.6,0,68
941,북구,2023-07-27 11:00,32,243.2,1.5,0,58
941,북구,2023-07-27 12:00,33.1,245,2.6,0,57
941,북구,2023-07-27 13:00,33.2,244.4,2.9,0,59
941,북구,2023-07-27 14:00,33.9,235.3,2.6,0,56
941,북구,2023-07-27 15:00,33.5,246.9,3.1,0,57
941,북구,2023-07-27 16:00,33.3,248.8,3.1,0,55
941,북구,2023-07-27 17:00,33.1,243.8,2.9,0,55
941,북구,2023-07-27 18:00,32.4,241.5,3,0,59
941,북구,2023-07-27 19:00,30.1,233.1,1.9,0,70
941,북구,2023-07-27 20:00,29,242.3,.8,0,75
941,북구,2023-07-27 21:00,28.4,342.6,.8,0,78
941,북구,2023-07-27 22:00,28.1,346.2,1.2,0,80
941,북구,2023-07-27 23:00,26.9,274.9,.5,0,89
941,북구,2023-07-28 00:00,26.3,319.4,.6,0,89
941,북구,2023-07-28 01:00,26.1,339.9,.6,0,88
941,북구,2023-07-28 02:00,25.8,334.2,.8,0,91
941,북구,2023-07-28 03:00,25.8,350.5,.7,0,90
941,북구,2023-07-28 04:00,25.6,349.6,1,0,91
941,북구,2023-07-28 05:00,25.4,355.2,.8,0,92
941,북구,2023-07-28 06:00,25.8,9.8,1.4,0,88
941,북구,2023-07-28 07:00,26.3,334.6,1.3,0,87
941,북구,2023-07-28 08:00,27.2,325.4,1.3,0,84
941,북구,2023-07-28 09:00,29.4,303,1.6,0,75
941,북구,2023-07-28 10:00,31.1,251,1.2,0,67
941,북구,2023-07-28 11:00,32,247,1.9,0,63
941,북구,2023-07-28 12:00,33.3,248.6,2.3,0,59
941,북구,2023-07-28 13:00,33.2,238.9,2.7,0,58
941,북구,2023-07-28 14:00,34.2,243.7,3.1,0,58
941,북구,2023-07-28 15:00,34.1,239,3,0,53
941,북구,2023-07-28 16:00,33.4,250.1,2.6,0,57
941,북구,2023-07-28 17:00,32.4,255.4,2.8,0,60
941,북구,2023-07-28 18:00,32.5,248.2,2.5,0,64
941,북구,2023-07-28 19:00,30.8,254.5,2.2,0,69
941,북구,2023-07-28 20:00,29.3,229.4,.9,0,74
941,북구,2023-07-28 21:00,29,337.8,1.2,0,78
941,북구,2023-07-28 22:00,28.5,324,.7,0,81
941,북구,2023-07-28 23:00,27.1,265.7,.7,0,89
941,북구,2023-07-29 00:00,27.2,348,1.1,0,86
941,북구,2023-07-29 01:00,26.4,0,.4,0,92
941,북구,2023-07-29 02:00,26.2,0,.4,0,92
941,북구,2023-07-29 03:00,25.9,339,.8,0,93
941,북구,2023-07-29 04:00,25.6,353.1,.6,0,91
941,북구,2023-07-29 05:00,25,0,.1,0,94
941,북구,2023-07-29 06:00,25.3,8.8,1.1,0,91
941,북구,2023-07-29 07:00,26.2,7.1,1.7,0,90
941,북구,2023-07-29 08:00,28,335,1.5,0,82
941,북구,2023-07-29 09:00,29.7,304.2,1.1,0,71
941,북구,2023-07-29 10:00,31.9,268.7,1.3,0,62
941,북구,2023-07-29 11:00,33,254.9,1.8,0,59
941,북구,2023-07-29 12:00,33.9,241,2.6,0,58
941,북구,2023-07-29 13:00,34,231.3,3,0,54
941,북구,2023-07-29 14:00,34.8,246.7,2.3,0,50
941,북구,2023-07-29 15:00,35,247.1,2.9,0,49
941,북구,2023-07-29 16:00,34.5,246.3,3.1,0,49
941,북구,2023-07-29 17:00,33.9,268.1,2.5,0,52
941,북구,2023-07-29 18:00,32.1,71.9,3.4,0,62
941,북구,2023-07-29 19:00,31,59.1,2.7,0,65
941,북구,2023-07-29 20:00,29.9,64.6,2.5,0,61
941,북구,2023-07-29 21:00,29.8,70.9,2.1,0,63
941,북구,2023-07-29 22:00,28.6,305,1.5,0,74
941,북구,2023-07-29 23:00,28.5,321.9,1.5,0,75
941,북구,2023-07-30 00:00,27.6,354.1,.8,0,77
941,북구,2023-07-30 01:00,27.2,11.5,1.3,0,80
941,북구,2023-07-30 02:00,26.5,323.1,1.2,0,83
941,북구,2023-07-30 03:00,25.9,8.9,1.1,0,86
941,북구,2023-07-30 04:00,25.6,9.9,1,0,89
941,북구,2023-07-30 05:00,25.2,359.1,1.3,0,91
941,북구,2023-07-30 06:00,25.2,14.6,.9,0,90
941,북구,2023-07-30 07:00,26.1,.4,1.3,0,85
941,북구,2023-07-30 08:00,28.1,350.9,1.3,0,76
941,북구,2023-07-30 09:00,29.6,293.4,.7,0,71
941,북구,2023-07-30 10:00,31.3,249.1,1.9,0,66
941,북구,2023-07-30 11:00,31.8,254.9,2.3,0,65
941,북구,2023-07-30 12:00,32.4,246.7,2.3,0,60
941,북구,2023-07-30 13:00,33.4,252.8,2.7,0,55
941,북구,2023-07-30 14:00,33.5,232.5,3.9,0,56
941,북구,2023-07-30 15:00,33.4,228.2,2.9,0,56
941,북구,2023-07-30 16:00,32.7,245.9,3.4,0,62
941,북구,2023-07-30 17:00,32.5,240.9,3.3,0,53
941,북구,2023-07-30 18:00,31.6,252,2.7,0,59
941,북구,2023-07-30 19:00,30.4,176.5,2.5,0,58
941,북구,2023-07-30 20:00,29.4,186.7,2.3,0,66
941,북구,2023-07-30 21:00,28.3,272.3,1,0,81
941,북구,2023-07-30 22:00,27.7,284.1,.7,0,84
941,북구,2023-07-30 23:00,27.4,309.6,.8,0,86
941,북구,2023-07-31 00:00,26.7,0,.3,0,88
941,북구,2023-07-31 01:00,26.3,0,.3,0,89
941,북구,2023-07-31 02:00,25.9,347.2,.5,0,85
941,북구,2023-07-31 03:00,25.5,5.9,.7,0,85
941,북구,2023-07-31 04:00,25.3,352.5,1.3,0,86
941,북구,2023-07-31 05:00,24.8,10.1,.8,0,88
941,북구,2023-07-31 06:00,24.9,11.2,1.1,0,86
941,북구,2023-07-31 07:00,26,354.1,1.5,0,83
941,북구,2023-07-31 08:00,27.7,303.7,1.1,0,73
941,북구,2023-07-31 09:00,29.4,294.2,1.5,0,66
941,북구,2023-07-31 10:00,31,328.1,1.5,0,57
941,북구,2023-07-31 11:00,32.5,330.5,1.8,0,54
941,북구,2023-07-31 12:00,33.4,325.7,1.5,0,50
941,북구,2023-07-31 13:00,34.4,304.2,1.7,0,47
941,북구,2023-07-31 14:00,34.4,241.4,1.8,0,53
941,북구,2023-07-31 15:00,33.8,95.9,2,0,60
941,북구,2023-07-31 16:00,33.1,88.3,3,0,61
941,북구,2023-07-31 17:00,32.1,73.1,3,0,61
941,북구,2023-07-31 18:00,31.2,86.8,1.8,0,57
941,북구,2023-07-31 19:00,30.9,58.6,1.5,0,59
941,북구,2023-07-31 20:00,29.6,47,2.1,0,61
941,북구,2023-07-31 21:00,28.9,70.8,2.5,0,65
941,북구,2023-07-31 22:00,28.4,24.3,1.2,0,70
941,북구,2023-07-31 23:00,27.9,3.7,1.4,0,73
941,북구,2023-08-01 00:00,26.9,4.8,.5,0,77
941,북구,2023-08-01 01:00,26.3,5.3,1.6,0,83
941,북구,2023-08-01 02:00,25.9,12.6,1.8,0,86
941,북구,2023-08-01 03:00,25.6,3.7,1.2,0,83
941,북구,2023-08-01 04:00,25.1,.2,2,0,87
941,북구,2023-08-01 05:00,25.1,19.1,1.4,0,85
941,북구,2023-08-01 06:00,25.1,17.5,1.3,0,86
941,북구,2023-08-01 07:00,26,1.1,2.1,0,81
941,북구,2023-08-01 08:00,28,6.6,2.2,0,75
941,북구,2023-08-01 09:00,30,340.7,2.1,0,67
941,북구,2023-08-01 10:00,31.7,48.5,2.9,0,63
941,북구,2023-08-01 11:00,32.6,60.6,3.1,0,57
941,북구,2023-08-01 12:00,33,66.8,3.3,0,54
941,북구,2023-08-01 13:00,34,168.3,2.4,0,47
941,북구,2023-08-01 14:00,33.7,142.5,3.2,0,51
941,북구,2023-08-01 15:00,33.9,161,3,0,51
941,북구,2023-08-01 16:00,33.7,148.4,2.3,0,44
941,북구,2023-08-01 17:00,33.2,136.4,1.2,0,50
941,북구,2023-08-01 18:00,32.3,60.9,2.3,0,53
941,북구,2023-08-01 19:00,30.8,44,2.2,0,56
941,북구,2023-08-01 20:00,29.9,46.4,1.6,0,61
941,북구,2023-08-01 21:00,28.8,341.5,1.5,0,69
941,북구,2023-08-01 22:00,28.7,58,1.8,0,66
941,북구,2023-08-01 23:00,27.1,59,.9,0,75
941,북구,2023-08-02 00:00,26.9,7.1,1.5,0,77
941,북구,2023-08-02 01:00,26.5,339,1.7,0,78
941,북구,2023-08-02 02:00,26.1,6,1.6,0,80
941,북구,2023-08-02 03:00,25.6,8.3,.9,0,83
941,북구,2023-08-02 04:00,25.3,8.6,1.6,0,84
941,북구,2023-08-02 05:00,25,358.5,1.1,0,85
941,북구,2023-08-02 06:00,25,3.7,1.2,0,86
941,북구,2023-08-02 07:00,25.7,3.7,1.8,0,84
941,북구,2023-08-02 08:00,27.4,359.8,1.6,0,77
941,북구,2023-08-02 09:00,29.4,310.3,1.1,0,72
941,북구,2023-08-02 10:00,30.6,331,1.6,0,68
941,북구,2023-08-02 11:00,32,295.9,1.4,0,64
941,북구,2023-08-02 12:00,33.4,232.4,2,0,59
941,북구,2023-08-02 13:00,34,249,2.8,0,55
941,북구,2023-08-02 14:00,34.4,223.2,2.7,0,53
941,북구,2023-08-02 15:00,35,249.5,3.2,0,45
941,북구,2023-08-02 16:00,34.3,228.8,3.4,0,47
941,북구,2023-08-02 17:00,33.4,248.1,2.6,0,60
941,북구,2023-08-02 18:00,32.7,211.9,2.1,0,61
941,북구,2023-08-02 19:00,30.8,250.3,2.3,0,73
941,북구,2023-08-02 20:00,29.4,267,1.3,0,80
941,북구,2023-08-02 21:00,28.6,302,1,0,81
941,북구,2023-08-02 22:00,28.5,55.1,1.3,0,79
941,북구,2023-08-02 23:00,27.8,295.2,.8,0,84
941,북구,2023-08-03 00:00,27,0,.2,0,86
941,북구,2023-08-03 01:00,27,348.8,.9,0,83
941,북구,2023-08-03 02:00,26.6,9.2,1,0,87
941,북구,2023-08-03 03:00,26.6,0,.4,0,87
941,북구,2023-08-03 04:00,26.1,3.3,.8,0,88
941,북구,2023-08-03 05:00,26,348.6,.5,0,90
941,북구,2023-08-03 06:00,25.9,0,.3,0,90
941,북구,2023-08-03 07:00,27.5,348,1.2,0,80
941,북구,2023-08-03 08:00,29.3,327.9,.9,0,74
941,북구,2023-08-03 09:00,30.6,285.8,1,0,65
941,북구,2023-08-03 10:00,33.2,305.5,1.1,0,56
941,북구,2023-08-03 11:00,34.1,234.9,2.2,0,55
941,북구,2023-08-03 12:00,34.8,250.2,2.3,0,53
941,북구,2023-08-03 13:00,34.9,246.2,3.4,0,51
941,북구,2023-08-03 14:00,35.4,245.4,3.3,0,52
941,북구,2023-08-03 15:00,34.8,243.6,3.6,0,55
941,북구,2023-08-03 16:00,34.4,245.3,3.7,0,56
941,북구,2023-08-03 17:00,34,249.1,3.4,0,56
941,북구,2023-08-03 18:00,33.5,258.6,2.5,0,56
941,북구,2023-08-03 19:00,31.6,247.3,1.8,0,66
941,북구,2023-08-03 20:00,30.5,242.2,1.7,0,70
941,북구,2023-08-03 21:00,29.7,332.6,1.2,0,74
941,북구,2023-08-03 22:00,29,261.4,.7,0,78
941,북구,2023-08-03 23:00,28.5,342.7,1.1,0,78
941,북구,2023-08-04 00:00,28,352.2,.9,0,78
941,북구,2023-08-04 01:00,27.6,358.8,1.2,0,81
941,북구,2023-08-04 02:00,27,345.7,1,0,83
941,북구,2023-08-04 03:00,26.5,5.2,.7,0,85
941,북구,2023-08-04 04:00,26.4,.5,1.5,0,85
941,북구,2023-08-04 05:00,26.1,3,.7,0,87
941,북구,2023-08-04 06:00,26.2,3,1.2,0,86
941,북구,2023-08-04 07:00,27.4,327.1,1.5,0,82
941,북구,2023-08-04 08:00,29.5,338.4,.9,0,73
941,북구,2023-08-04 09:00,30.9,252.2,1.9,0,67
941,북구,2023-08-04 10:00,32.9,261.2,1.8,0,56
941,북구,2023-08-04 11:00,33.7,273.2,2,0,54
941,북구,2023-08-04 12:00,34,258.1,2.3,0,52
941,북구,2023-08-04 13:00,35.3,255.1,2.3,0,50
941,북구,2023-08-04 14:00,35.2,254.1,1.9,0,50
941,북구,2023-08-04 15:00,35.3,243,3.3,0,55
941,북구,2023-08-04 16:00,35,244.5,3.2,0,53
941,북구,2023-08-04 17:00,34.6,252,3.2,0,54
941,북구,2023-08-04 18:00,33.6,250.8,2.9,0,60
941,북구,2023-08-04 19:00,32.2,254.4,1.4,0,63
941,북구,2023-08-04 20:00,30.6,251.7,2.3,0,72
941,북구,2023-08-04 21:00,29.9,312.9,1,0,75
941,북구,2023-08-04 22:00,28.9,2.9,.8,0,79
941,북구,2023-08-04 23:00,28.4,343.6,.5,0,82
941,북구,2023-08-05 00:00,27.9,248.9,.5,0,86
941,북구,2023-08-05 01:00,27.7,343.5,.7,0,80
941,북구,2023-08-05 02:00,27.2,10.9,1.1,0,80
941,북구,2023-08-05 03:00,26.7,22.9,1.3,0,84
941,북구,2023-08-05 04:00,26.3,16.7,.8,0,84
941,북구,2023-08-05 05:00,26.2,2.8,1.2,0,87
941,북구,2023-08-05 06:00,26.2,5.8,1.3,0,89
941,북구,2023-08-05 07:00,27.1,1.8,2.1,0,84
941,북구,2023-08-05 08:00,28.9,344.7,2.2,0,77
941,북구,2023-08-05 09:00,31.1,349.2,2.1,0,66
941,북구,2023-08-05 10:00,32.7,299.7,2,0,60
941,북구,2023-08-05 11:00,34,314.5,1.2,0,58
941,북구,2023-08-05 12:00,35,81.4,2.4,0,58
941,북구,2023-08-05 13:00,34.5,149.7,3.5,0,61
941,북구,2023-08-05 14:00,34.1,142.5,3.6,0,60
941,북구,2023-08-05 15:00,34.3,93.7,3.7,0,54
941,북구,2023-08-05 16:00,33.7,50.5,3.3,0,55
941,북구,2023-08-05 17:00,33.8,70.5,2.6,0,58
941,북구,2023-08-05 18:00,32.9,75.4,3,0,58
941,북구,2023-08-05 19:00,31.3,71.9,3.1,0,65
941,북구,2023-08-05 20:00,30.5,57.8,2.6,0,69
941,북구,2023-08-05 21:00,29.9,57.9,1.8,0,68
941,북구,2023-08-05 22:00,29.7,52.6,1.9,0,68
941,북구,2023-08-05 23:00,29.6,92.4,2.6,0,69
941,북구,2023-08-06 00:00,28.4,335.5,.6,0,77
941,북구,2023-08-06 01:00,28,8.3,1.2,0,77
941,북구,2023-08-06 02:00,27.5,26,2.2,0,80
941,북구,2023-08-06 03:00,27.9,2.3,1.3,0,76
941,북구,2023-08-06 04:00,27.4,350.7,1.9,0,79
941,북구,2023-08-06 05:00,27.8,346,1.1,0,78
941,북구,2023-08-06 06:00,27.5,355,1.8,0,80
941,북구,2023-08-06 07:00,28.9,12.6,1,0,76
941,북구,2023-08-06 08:00,30.7,77.1,1.6,0,70
941,북구,2023-08-06 09:00,31.5,84.3,1.9,0,67
941,북구,2023-08-06 10:00,31.8,49.3,2.1,0,64
941,북구,2023-08-06 11:00,32,59.6,3.5,0,63
941,북구,2023-08-06 12:00,32.9,103.4,2.5,0,60
941,북구,2023-08-06 13:00,34.8,81.7,3,0,54
941,북구,2023-08-06 14:00,34.6,59.5,3.1,0,52
941,북구,2023-08-06 15:00,35.6,100.8,2.4,0,49
941,북구,2023-08-06 16:00,34.9,89.8,3.8,0,50
941,북구,2023-08-06 17:00,34.4,91.6,2.5,0,52
941,북구,2023-08-06 18:00,33.1,70.4,2.5,0,56
941,북구,2023-08-06 19:00,31.4,56.9,2.1,0,61
941,북구,2023-08-06 20:00,30.5,52.4,3.2,0,64
941,북구,2023-08-06 21:00,30,51.2,2.8,0,65
941,북구,2023-08-06 22:00,29.6,53.9,2.4,0,67
941,북구,2023-08-06 23:00,29.2,24.2,2.5,0,71
941,북구,2023-08-07 00:00,28.7,27.7,1.8,0,74
941,북구,2023-08-07 01:00,28.3,11.6,2,0,76
941,북구,2023-08-07 02:00,28,25.2,2,0,78
941,북구,2023-08-07 03:00,28.1,53.1,.9,0,78
941,북구,2023-08-07 04:00,28.1,32,1.8,0,78
941,북구,2023-08-07 05:00,28.3,354,1.4,0,78
941,북구,2023-08-07 06:00,28.1,36.6,1.5,0,80
941,북구,2023-08-07 07:00,29,28.6,2.6,0,74
941,북구,2023-08-07 08:00,30,26.2,3.2,0,69
941,북구,2023-08-07 09:00,31.3,7.1,3.2,0,66
941,북구,2023-08-07 10:00,32.4,12.1,2.9,0,63
941,북구,2023-08-07 11:00,32.2,64,3.4,0,62
941,북구,2023-08-07 12:00,33.7,38.7,4.5,0,57
941,북구,2023-08-07 13:00,35.3,32.4,3.7,0,56
941,북구,2023-08-07 14:00,35.1,58.2,4.1,0,55
941,북구,2023-08-07 15:00,34.4,42.6,4.4,0,57
941,북구,2023-08-07 16:00,33.4,50,5.1,0,59
941,북구,2023-08-07 17:00,32.6,42.2,4.9,0,61
941,북구,2023-08-07 18:00,31.2,36.2,4.6,0,65
941,북구,2023-08-07 19:00,29.7,54.7,4.1,0,70
941,북구,2023-08-07 20:00,29.2,34,3.1,0,71
941,북구,2023-08-07 21:00,28.7,27.8,3,0,73
941,북구,2023-08-07 22:00,28.4,17,2.7,0,74
941,북구,2023-08-07 23:00,28.2,25.3,2.8,0,76
941,북구,2023-08-08 00:00,27.9,6.4,2.9,0,77
941,북구,2023-08-08 01:00,27.3,23.1,3.6,0,78
941,북구,2023-08-08 02:00,27,20.3,3.1,0,78
941,북구,2023-08-08 03:00,26.8,14.4,2.8,0,80
941,북구,2023-08-08 04:00,26.8,354.6,2.1,0,80
941,북구,2023-08-08 05:00,27.1,30.9,2.6,0,79
941,북구,2023-08-08 06:00,27.4,4,2.3,0,78
941,북구,2023-08-08 07:00,27.8,21.5,2.8,0,76
941,북구,2023-08-08 08:00,29.5,15.1,2.9,0,72
941,북구,2023-08-08 09:00,29.7,10.9,3.7,0,70
941,북구,2023-08-08 10:00,29.1,2.4,3.7,0,72
941,북구,2023-08-08 11:00,29.4,3,4,0,70
941,북구,2023-08-08 12:00,30,15,3.5,0,69
941,북구,2023-08-08 13:00,32.2,38.2,3.6,0,62
941,북구,2023-08-08 14:00,32.8,40.4,4.1,0,61
941,북구,2023-08-08 15:00,32.3,31.5,4.4,0,60
941,북구,2023-08-08 16:00,32.1,30.2,3,0,61
941,북구,2023-08-08 17:00,31.8,23.7,4.9,0,62
941,북구,2023-08-08 18:00,30.7,42.4,3.4,0,67
941,북구,2023-08-08 19:00,28.9,9.9,3.5,0,71
941,북구,2023-08-08 20:00,28,36.7,3.7,0,74
941,북구,2023-08-08 21:00,27.4,10.9,3,0,75
941,북구,2023-08-08 22:00,27.2,6.6,4.3,0,75
941,북구,2023-08-08 23:00,27.6,332.4,2.5,0,76
941,북구,2023-08-09 00:00,27.6,346.2,2.3,0,75
941,북구,2023-08-09 01:00,26.4,343.1,3.3,0,78
941,북구,2023-08-09 02:00,26.3,358.5,3.3,0,79
941,북구,2023-08-09 03:00,26.2,14.4,4,0,78
941,북구,2023-08-09 04:00,26.2,10.8,3.5,0,79
941,북구,2023-08-09 05:00,26,16,4.2,0,79
941,북구,2023-08-09 06:00,26.4,4.9,3.2,0,80
941,북구,2023-08-09 07:00,27.2,17.3,3.9,0,77
941,북구,2023-08-09 08:00,27.5,27.4,4.1,0,76
941,북구,2023-08-09 09:00,26.1,42.8,4.1,.5,85
941,북구,2023-08-09 10:00,25.5,19.7,2.5,3.5,92
941,북구,2023-08-09 11:00,26.1,22.3,3.6,3.5,89
941,북구,2023-08-09 12:00,26.6,33.4,3.6,.5,85
941,북구,2023-08-09 13:00,24.4,13.4,3.2,10.5,94
941,북구,2023-08-09 14:00,25.5,36.4,3.5,6.5,93
941,북구,2023-08-09 15:00,25.4,12.3,2.3,2,93
941,북구,2023-08-09 16:00,25.7,30.7,3.7,4,90
941,북구,2023-08-09 17:00,26.3,35.9,4.3,1,85
941,북구,2023-08-09 18:00,26.7,34.6,3.7,0,82
941,북구,2023-08-09 19:00,26.2,18.6,4,0,84
941,북구,2023-08-09 20:00,25.7,29.1,4.2,1,87
941,북구,2023-08-09 21:00,26,38.7,4.9,3,89
941,북구,2023-08-09 22:00,25.9,33.1,5.1,4,90
941,북구,2023-08-09 23:00,26.1,43.1,4.1,8,90
941,북구,2023-08-10 00:00,26.1,44.6,4.9,3.5,88
941,북구,2023-08-10 01:00,26.3,42.9,6.1,8.5,88
941,북구,2023-08-10 02:00,26,43,6.2,10.5,88
941,북구,2023-08-10 03:00,25.4,49.5,4.8,10.5,91
941,북구,2023-08-10 04:00,25.9,42.2,5.6,15.5,90
941,북구,2023-08-10 05:00,26.6,47.2,6.2,6,87
941,북구,2023-08-10 06:00,26,44.3,5,15.5,91
941,북구,2023-08-10 07:00,25.9,51.1,7.8,26.5,93
941,북구,2023-08-10 08:00,26.2,85.2,6.7,25,93
941,북구,2023-08-10 09:00,26.1,86.7,4.9,27,93
941,북구,2023-08-10 10:00,26.8,134.9,4.4,17.5,93
941,북구,2023-08-10 11:00,26.4,143.2,8.6,7.5,87
941,북구,2023-08-10 12:00,25.7,186.2,4.5,11,90
941,북구,2023-08-10 13:00,25.4,220.5,4.6,0,85
941,북구,2023-08-10 14:00,26,218.5,3.3,0,80
941,북구,2023-08-10 15:00,26.2,201,3.2,0,79
941,북구,2023-08-10 16:00,26.2,131.7,2.1,0,83
941,북구,2023-08-10 17:00,25.4,175.5,2.9,.5,85
941,북구,2023-08-10 18:00,26.2,197.5,2.1,0,79
941,북구,2023-08-10 19:00,26.3,222.3,3.9,0,75
941,북구,2023-08-10 20:00,25.8,212.3,1.9,0,77
941,북구,2023-08-10 21:00,25.8,214.9,3.1,0,76
941,북구,2023-08-10 22:00,25.4,203.5,.9,0,79
941,북구,2023-08-10 23:00,25.8,217.5,2.7,0,77
941,북구,2023-08-11 00:00,25.3,215.9,3,0,77
941,북구,2023-08-11 01:00,25.5,216.4,2.8,0,76
941,북구,2023-08-11 02:00,25.1,201.1,1.3,0,79
941,북구,2023-08-11 03:00,25.1,214.3,2.7,0,78
941,북구,2023-08-11 04:00,24.2,210.3,1,0,82
941,북구,2023-08-11 05:00,24.5,272.4,1.3,0,83
941,북구,2023-08-11 06:00,23.1,0,.3,0,89
941,북구,2023-08-11 07:00,25.3,0,.4,0,80
941,북구,2023-08-11 08:00,27.2,180.4,1.8,0,73
941,북구,2023-08-11 09:00,28.3,241.8,2.8,0,71
941,북구,2023-08-11 10:00,29.5,215.8,1.8,0,62
941,북구,2023-08-11 11:00,29.9,247.7,3.3,0,69
941,북구,2023-08-11 12:00,30.7,218.8,3.1,0,62
941,북구,2023-08-11 13:00,30.8,232,3,0,63
