지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%)
941,2022-01-18 10:00,-0.7,271.6,2.4,0.0,18.6
941,2022-01-18 11:00,1.1,285.6,2.5,0.0,17.1
941,2022-01-18 12:00,1.7,351.5,1.9,0.0,13.7
941,2022-01-18 13:00,3.1,341.4,1.6,0.0,12.5
941,2022-01-18 14:00,3.7,8.3,2.3,0.0,11.8
941,2022-01-18 15:00,5.0,284.4,2.6,0.0,11.7
941,2022-01-18 16:00,4.9,262.9,2.7,0.0,11.4
941,2022-01-18 17:00,4.2,300.8,2.5,0.0,13.3
941,2022-01-18 18:00,2.1,189.7,0.8,0.0,15.4
941,2022-01-18 19:00,1.1,90.4,1.1,0.0,17.7
941,2022-01-18 20:00,0.4,89.2,1.2,0.0,20.3
941,2022-01-18 21:00,-1.8,238.6,0.7,0.0,40.5
941,2022-01-18 22:00,-2.7,259.8,0.6,0.0,51.6
941,2022-01-18 23:00,-3.3,0.0,0.2,0.0,48.0
941,2022-01-19 00:00,-4.0,270.1,0.7,0.0,52.2
941,2022-01-19 01:00,-3.5,7.8,1.6,0.0,44.4
941,2022-01-19 02:00,-4.2,14.4,0.8,0.0,45.4
941,2022-01-19 03:00,-5.1,0.0,0.4,0.0,55.1
941,2022-01-19 04:00,-5.1,18.5,0.9,0.0,54.3
941,2022-01-19 05:00,-5.3,29.9,1.1,0.0,54.1
941,2022-01-19 06:00,-6.1,0.0,0.2,0.0,61.0
941,2022-01-19 07:00,-5.7,308.4,0.6,0.0,61.3
941,2022-01-19 08:00,-5.3,318.1,0.6,0.0,60.1
941,2022-01-19 09:00,-3.1,283.3,0.8,0.0,58.2
941,2022-01-19 10:00,-0.8,266.1,1.4,0.0,34.7
941,2022-01-19 11:00,1.7,268.0,1.7,0.0,28.9
941,2022-01-19 12:00,3.6,239.7,1.8,0.0,26.3
941,2022-01-19 13:00,5.0,220.0,3.0,0.0,24.8
941,2022-01-19 14:00,5.7,219.9,3.5,0.0,23.1
941,2022-01-19 15:00,6.4,221.6,3.4,0.0,20.5
941,2022-01-19 16:00,6.6,205.0,1.8,0.0,22.7
941,2022-01-19 17:00,5.3,218.6,2.8,0.0,26.9
941,2022-01-19 18:00,4.3,201.4,1.6,0.0,28.7
941,2022-01-19 19:00,2.8,240.8,0.9,0.0,38.8
941,2022-01-19 20:00,2.7,241.7,1.2,0.0,46.8
941,2022-01-19 21:00,3.9,226.9,1.9,0.0,42.2
941,2022-01-19 22:00,3.7,293.7,3.6,0.0,54.2
941,2022-01-19 23:00,2.4,283.8,3.3,0.0,60.4
941,2022-01-20 00:00,1.4,273.0,2.9,0.0,57.3
941,2022-01-20 01:00,1.9,275.4,4.2,0.0,50.3
941,2022-01-20 02:00,0.5,332.6,4.0,0.0,51.2
941,2022-01-20 03:00,-0.9,309.6,2.9,0.0,48.5
941,2022-01-20 04:00,-2.0,294.6,1.6,0.0,49.6
941,2022-01-20 05:00,-3.0,260.1,0.9,0.0,53.0
941,2022-01-20 06:00,-2.8,337.0,1.1,0.0,52.5
941,2022-01-20 07:00,-3.6,255.0,0.8,0.0,55.2
941,2022-01-20 08:00,-3.8,239.6,0.6,0.0,57.4
941,2022-01-20 09:00,-1.6,257.0,0.8,0.0,53.5
941,2022-01-20 10:00,-0.1,219.1,2.1,0.0,45.4
941,2022-01-20 11:00,1.7,252.3,1.9,0.0,38.8
941,2022-01-20 12:00,3.9,333.5,3.6,0.0,31.6
941,2022-01-20 13:00,5.1,349.0,2.8,0.0,28.3
941,2022-01-20 14:00,5.9,354.9,2.4,0.0,27.5
941,2022-01-20 15:00,5.9,337.8,2.9,0.0,25.3
941,2022-01-20 16:00,6.0,29.8,1.1,0.0,22.9
941,2022-01-20 17:00,6.1,323.0,1.6,0.0,22.1
941,2022-01-20 18:00,4.1,352.4,1.0,0.0,28.4
941,2022-01-20 19:00,2.7,85.7,2.0,0.0,29.6
941,2022-01-20 20:00,1.8,1.0,1.1,0.0,38.3
941,2022-01-20 21:00,1.3,12.8,1.3,0.0,49.8
941,2022-01-20 22:00,0.7,23.6,1.1,0.0,55.9
941,2022-01-20 23:00,-1.0,0.0,0.4,0.0,62.6
941,2022-01-21 00:00,-1.8,359.7,1.5,0.0,66.0
941,2022-01-21 01:00,-2.3,312.8,1.1,0.0,69.7
941,2022-01-21 02:00,-2.7,7.8,1.1,0.0,74.9
941,2022-01-21 03:00,-3.5,5.5,0.7,0.0,77.9
941,2022-01-21 04:00,-3.9,0.0,0.1,0.0,82.6
941,2022-01-21 05:00,-3.6,11.5,1.5,0.0,79.7
941,2022-01-21 06:00,-4.3,4.8,0.5,0.0,78.9
941,2022-01-21 07:00,-3.9,8.6,1.6,0.0,78.3
941,2022-01-21 08:00,-3.9,357.7,1.6,0.0,78.1
941,2022-01-21 09:00,-2.8,347.4,1.0,0.0,72.6
941,2022-01-21 10:00,0.0,315.9,1.4,0.0,60.3
941,2022-01-21 11:00,3.0,286.7,1.7,0.0,45.4
941,2022-01-21 12:00,5.7,271.2,1.1,0.0,37.4
941,2022-01-21 13:00,7.3,249.9,1.5,0.0,26.0
941,2022-01-21 14:00,8.4,224.4,2.3,0.0,31.3
941,2022-01-21 15:00,8.2,228.0,2.4,0.0,34.0
941,2022-01-21 16:00,7.9,234.6,1.8,0.0,40.2
941,2022-01-21 17:00,7.1,235.6,1.4,0.0,43.4
941,2022-01-21 18:00,4.8,187.2,1.3,0.0,49.5
941,2022-01-21 19:00,4.3,63.5,1.6,0.0,51.0
941,2022-01-21 20:00,2.6,0.0,0.3,0.0,58.6
941,2022-01-21 21:00,1.6,0.2,0.5,0.0,60.1
941,2022-01-21 22:00,1.1,5.4,1.2,0.0,65.2
941,2022-01-21 23:00,0.5,4.5,1.6,0.0,66.4
941,2022-01-22 00:00,-0.3,353.7,1.4,0.0,71.1
941,2022-01-22 01:00,-1.0,328.6,0.7,0.0,73.0
941,2022-01-22 02:00,-1.4,9.4,1.1,0.0,76.8
941,2022-01-22 03:00,-1.9,3.3,0.6,0.0,82.9
941,2022-01-22 04:00,-1.8,6.6,1.3,0.0,82.5
941,2022-01-22 05:00,-1.9,10.4,1.3,0.0,83.4
941,2022-01-22 06:00,-2.0,1.7,1.3,0.0,84.2
941,2022-01-22 07:00,-2.7,0.0,0.4,0.0,86.4
941,2022-01-22 08:00,-1.5,254.7,1.0,0.0,82.1
941,2022-01-22 09:00,0.6,0.0,0.4,0.0,75.2
941,2022-01-22 10:00,3.2,357.2,2.8,0.0,66.1
941,2022-01-22 11:00,6.1,271.5,1.4,0.0,54.9
941,2022-01-22 12:00,9.6,242.3,1.0,0.0,44.0
941,2022-01-22 13:00,12.1,247.2,1.8,0.0,38.6
941,2022-01-22 14:00,12.0,241.3,2.2,0.0,40.9
941,2022-01-22 15:00,11.5,91.1,2.3,0.0,46.1
941,2022-01-22 16:00,10.9,81.2,2.1,0.0,47.2
941,2022-01-22 17:00,10.2,169.3,1.7,0.0,53.4
941,2022-01-22 18:00,8.6,94.1,0.8,0.0,59.8
941,2022-01-22 19:00,7.7,88.0,1.6,0.0,62.5
941,2022-01-22 20:00,6.9,67.8,1.5,0.0,65.0
941,2022-01-22 21:00,4.8,0.0,0.3,0.0,73.8
941,2022-01-22 22:00,4.0,0.0,0.2,0.0,76.6
941,2022-01-22 23:00,3.9,0.0,0.3,0.0,77.4
941,2022-01-23 00:00,3.6,0.0,0.4,0.0,78.9
941,2022-01-23 01:00,3.3,2.0,1.1,0.0,80.8
941,2022-01-23 02:00,3.1,0.0,0.4,0.0,81.8
941,2022-01-23 03:00,3.0,354.8,0.6,0.0,83.0
941,2022-01-23 04:00,3.0,350.2,1.3,0.0,84.2
941,2022-01-23 05:00,2.9,6.5,0.9,0.0,82.5
941,2022-01-23 06:00,3.3,1.8,1.4,0.0,81.2
941,2022-01-23 07:00,3.2,356.6,1.0,0.0,81.8
941,2022-01-23 08:00,3.5,0.0,0.1,0.0,82.9
941,2022-01-23 09:00,4.2,284.0,1.2,0.0,79.6
941,2022-01-23 10:00,6.9,348.4,1.3,0.0,67.5
941,2022-01-23 11:00,8.2,327.8,2.2,0.0,60.3
941,2022-01-23 12:00,11.0,346.6,2.5,0.0,48.6
941,2022-01-23 13:00,12.0,346.2,2.2,0.0,46.1
941,2022-01-23 14:00,12.2,324.9,2.1,0.0,44.3
941,2022-01-23 15:00,12.6,310.7,1.4,0.0,42.7
941,2022-01-23 16:00,12.0,228.8,1.2,0.0,45.3
941,2022-01-23 17:00,11.1,104.7,2.1,0.0,52.1
941,2022-01-23 18:00,10.4,93.2,2.4,0.0,61.4
941,2022-01-23 19:00,9.9,74.5,2.7,0.0,65.3
941,2022-01-23 20:00,9.4,33.6,2.6,0.0,63.9
941,2022-01-23 21:00,9.1,40.7,3.8,0.0,63.9
941,2022-01-23 22:00,8.6,22.6,1.8,0.0,67.2
941,2022-01-23 23:00,8.0,19.0,3.3,0.0,70.0
941,2022-01-24 00:00,7.6,18.4,3.6,0.0,71.7
941,2022-01-24 01:00,7.2,16.0,2.8,0.0,70.6
941,2022-01-24 02:00,6.3,1.0,3.2,0.0,72.3
941,2022-01-24 03:00,6.2,23.7,2.4,0.0,75.8
941,2022-01-24 04:00,6.1,9.3,2.9,0.0,78.8
941,2022-01-24 05:00,5.9,15.8,2.8,0.0,77.1
941,2022-01-24 06:00,5.6,20.0,2.7,0.0,75.6
941,2022-01-24 07:00,6.0,35.4,3.1,0.0,62.9
941,2022-01-24 08:00,6.1,20.9,3.5,0.0,54.7
941,2022-01-24 09:00,6.2,50.8,4.6,0.0,51.9
941,2022-01-24 10:00,6.4,34.3,2.6,0.0,52.1
941,2022-01-24 11:00,6.7,43.7,3.3,0.0,48.2
941,2022-01-24 12:00,6.9,44.6,3.4,0.0,46.8
941,2022-01-24 13:00,7.1,29.1,2.9,0.0,45.6
941,2022-01-24 14:00,7.2,18.3,2.5,0.0,44.8
941,2022-01-24 15:00,7.2,15.9,3.3,0.0,46.8
941,2022-01-24 16:00,7.0,7.5,2.5,0.0,48.2
941,2022-01-24 17:00,6.7,6.3,3.4,0.0,49.7
941,2022-01-24 18:00,6.4,27.1,3.2,0.0,51.5
941,2022-01-24 19:00,5.9,15.3,3.1,0.0,55.9
941,2022-01-24 20:00,5.3,18.6,2.6,0.0,56.1
941,2022-01-24 21:00,4.5,8.6,2.5,0.0,60.6
941,2022-01-24 22:00,4.2,13.2,1.7,0.0,61.0
941,2022-01-24 23:00,3.1,326.7,0.5,0.0,64.7
941,2022-01-25 00:00,2.8,311.1,0.7,0.0,67.3
941,2022-01-25 01:00,3.0,7.3,1.0,0.0,66.5
941,2022-01-25 02:00,2.4,0.0,0.2,0.0,73.0
941,2022-01-25 03:00,2.2,0.0,0.2,0.0,72.2
941,2022-01-25 04:00,2.4,3.3,0.5,0.0,71.6
941,2022-01-25 05:00,2.5,5.6,0.7,0.0,71.3
941,2022-01-25 06:00,2.7,15.8,0.9,0.0,70.6
941,2022-01-25 07:00,2.9,2.0,1.2,0.0,69.8
941,2022-01-25 08:00,3.0,260.4,0.5,0.0,67.9
941,2022-01-25 09:00,3.8,340.3,1.6,0.0,67.8
941,2022-01-25 10:00,4.7,340.5,1.7,0.0,64.1
941,2022-01-25 11:00,6.1,338.3,1.8,0.0,55.4
941,2022-01-25 12:00,8.1,265.8,1.2,0.0,47.0
941,2022-01-25 13:00,8.4,229.6,1.5,0.0,48.3
941,2022-01-25 14:00,8.6,240.3,1.3,0.0,49.1
941,2022-01-25 15:00,8.6,236.0,1.6,0.0,49.7
941,2022-01-25 16:00,8.6,251.6,1.5,0.0,49.9
941,2022-01-25 17:00,8.3,257.3,0.9,0.0,51.5
941,2022-01-25 18:00,7.9,262.1,1.1,0.0,54.4
941,2022-01-25 19:00,7.9,228.7,2.0,0.0,58.6
941,2022-01-25 20:00,7.2,231.0,1.7,0.0,62.9
941,2022-01-25 21:00,7.1,232.2,1.6,0.0,63.6
941,2022-01-25 22:00,6.3,0.0,0.4,0.0,67.4
941,2022-01-25 23:00,5.5,282.4,0.5,0.0,70.4
941,2022-01-26 00:00,5.6,194.6,1.3,0.0,68.3
941,2022-01-26 01:00,4.3,224.6,1.1,0.0,69.7
941,2022-01-26 02:00,4.7,237.1,2.2,0.0,65.3
941,2022-01-26 03:00,2.5,283.2,1.1,0.0,70.0
941,2022-01-26 04:00,2.4,249.8,1.2,0.0,73.9
941,2022-01-26 05:00,2.5,229.3,2.6,0.0,76.4
941,2022-01-26 06:00,1.7,207.1,1.1,0.0,74.8
941,2022-01-26 07:00,1.3,225.4,1.0,0.0,73.9
941,2022-01-26 08:00,1.5,176.1,1.3,0.0,64.9
941,2022-01-26 09:00,3.8,322.3,1.0,0.0,54.2
941,2022-01-26 10:00,5.2,357.4,2.1,0.0,47.3
941,2022-01-26 11:00,6.2,350.5,2.1,0.0,42.2
941,2022-01-26 12:00,7.5,230.9,1.3,0.0,39.3
941,2022-01-26 13:00,8.8,312.1,1.2,0.0,34.2
941,2022-01-26 14:00,9.4,278.6,4.6,0.0,31.0
941,2022-01-26 15:00,9.4,303.8,2.3,0.0,32.6
941,2022-01-26 16:00,9.8,302.8,1.8,0.0,31.0
941,2022-01-26 17:00,8.2,237.4,2.3,0.0,37.2
941,2022-01-26 18:00,6.8,226.6,2.0,0.0,40.6
941,2022-01-26 19:00,5.8,240.6,0.7,0.0,42.4
941,2022-01-26 20:00,4.7,45.7,0.5,0.0,48.0
941,2022-01-26 21:00,3.7,2.6,0.9,0.0,52.4
941,2022-01-26 22:00,2.5,225.2,0.7,0.0,59.2
941,2022-01-26 23:00,2.6,0.0,0.3,0.0,54.5
941,2022-01-27 00:00,1.9,262.8,0.6,0.0,69.0
941,2022-01-27 01:00,1.2,278.0,0.6,0.0,75.9
941,2022-01-27 02:00,1.3,0.0,0.3,0.0,72.5
941,2022-01-27 03:00,1.5,0.0,0.1,0.0,64.2
941,2022-01-27 04:00,1.1,0.0,0.1,0.0,69.7
941,2022-01-27 05:00,1.0,352.0,1.1,0.0,67.2
941,2022-01-27 06:00,0.6,264.1,0.8,0.0,72.5
941,2022-01-27 07:00,0.1,5.3,0.8,0.0,69.9
941,2022-01-27 08:00,0.1,351.7,1.4,0.0,72.3
941,2022-01-27 09:00,1.1,330.3,1.1,0.0,67.8
941,2022-01-27 10:00,3.6,287.8,1.3,0.0,55.2
941,2022-01-27 11:00,5.9,281.0,1.7,0.0,38.0
941,2022-01-27 12:00,7.2,256.2,2.0,0.0,33.7
941,2022-01-27 13:00,9.4,225.5,2.5,0.0,26.6
941,2022-01-27 14:00,10.5,183.7,2.1,0.0,19.8
941,2022-01-27 15:00,10.7,227.2,2.2,0.0,18.1
941,2022-01-27 16:00,10.7,217.5,2.4,0.0,17.4
941,2022-01-27 17:00,10.0,196.1,2.4,0.0,22.5
941,2022-01-27 18:00,8.3,73.3,1.7,0.0,37.6
941,2022-01-27 19:00,6.9,89.7,2.0,0.0,42.7
941,2022-01-27 20:00,5.1,9.3,0.7,0.0,49.2
941,2022-01-27 21:00,3.7,241.1,0.6,0.0,50.3
941,2022-01-27 22:00,3.3,349.4,0.8,0.0,48.4
941,2022-01-27 23:00,1.7,349.8,0.9,0.0,56.2
941,2022-01-28 00:00,0.7,0.2,0.5,0.0,56.1
941,2022-01-28 01:00,0.4,318.9,0.5,0.0,59.7
941,2022-01-28 02:00,-0.2,239.3,0.6,0.0,63.8
941,2022-01-28 03:00,0.6,260.0,0.5,0.0,49.2
941,2022-01-28 04:00,1.0,216.3,1.8,0.0,40.6
941,2022-01-28 05:00,1.2,245.2,1.8,0.0,40.1
941,2022-01-28 06:00,0.3,185.3,0.7,0.0,38.5
941,2022-01-28 07:00,1.7,276.5,2.1,0.0,27.9
941,2022-01-28 08:00,2.3,291.6,2.7,0.0,25.5
941,2022-01-28 09:00,3.5,297.6,3.5,0.0,20.8
941,2022-01-28 10:00,5.5,324.5,2.7,0.0,16.7
941,2022-01-28 11:00,6.8,302.1,3.0,0.0,16.2
941,2022-01-28 12:00,7.8,349.6,2.6,0.0,13.1
941,2022-01-28 13:00,8.2,338.6,2.6,0.0,11.2
941,2022-01-28 14:00,8.7,1.9,1.6,0.0,10.8
941,2022-01-28 15:00,10.3,288.3,2.7,0.0,11.8
941,2022-01-28 16:00,9.5,297.1,3.8,0.0,14.9
941,2022-01-28 17:00,8.6,294.0,2.5,0.0,12.1
941,2022-01-28 18:00,6.6,205.7,1.0,0.0,12.5
941,2022-01-28 19:00,5.9,35.6,1.3,0.0,15.3
941,2022-01-28 20:00,4.1,321.5,1.0,0.0,25.8
941,2022-01-28 21:00,3.4,207.5,0.5,0.0,23.0
941,2022-01-28 22:00,2.6,239.4,0.8,0.0,25.6
941,2022-01-28 23:00,2.1,0.0,0.4,0.0,26.7
941,2022-01-29 00:00,2.2,303.2,0.6,0.0,24.8
941,2022-01-29 01:00,1.8,229.7,0.8,0.0,29.9
941,2022-01-29 02:00,2.0,232.3,1.5,0.0,29.8
941,2022-01-29 03:00,2.6,303.5,2.4,0.0,28.0
941,2022-01-29 04:00,2.7,297.5,3.7,0.0,21.9
941,2022-01-29 05:00,2.3,302.3,2.9,0.0,24.1
941,2022-01-29 06:00,1.7,279.4,2.0,0.0,24.5
941,2022-01-29 07:00,1.4,271.9,1.0,0.0,24.2
941,2022-01-29 08:00,1.7,305.2,2.1,0.0,22.6
941,2022-01-29 09:00,1.9,303.9,3.6,0.0,22.4
941,2022-01-29 10:00,2.6,300.1,3.4,0.0,21.2
941,2022-01-29 11:00,3.9,297.5,4.4,0.0,18.5
941,2022-01-29 12:00,5.1,301.9,3.9,0.0,17.4
941,2022-01-29 13:00,6.1,313.2,2.7,0.0,16.6
941,2022-01-29 14:00,7.0,303.5,3.2,0.0,14.1
941,2022-01-29 15:00,8.0,316.2,2.9,0.0,12.6
941,2022-01-29 16:00,7.5,301.5,3.8,0.0,11.5
941,2022-01-29 17:00,6.9,300.9,3.5,0.0,14.4
941,2022-01-29 18:00,5.2,301.6,2.2,0.0,18.5
941,2022-01-29 19:00,4.0,329.7,1.5,0.0,21.6
941,2022-01-29 20:00,3.5,303.5,2.4,0.0,21.6
941,2022-01-29 21:00,2.2,57.1,0.9,0.0,22.1
941,2022-01-29 22:00,2.8,324.9,1.9,0.0,21.4
941,2022-01-29 23:00,2.5,298.5,1.6,0.0,20.7
941,2022-01-30 00:00,2.0,276.6,1.6,0.0,24.5
941,2022-01-30 01:00,1.8,309.4,1.8,0.0,23.4
941,2022-01-30 02:00,1.4,278.4,1.4,0.0,22.7
941,2022-01-30 03:00,-0.4,239.1,1.0,0.0,32.0
941,2022-01-30 04:00,-0.9,0.0,0.3,0.0,36.2
941,2022-01-30 05:00,-0.6,0.0,0.4,0.0,35.8
941,2022-01-30 06:00,-0.7,347.3,1.1,0.0,32.4
941,2022-01-30 07:00,-1.5,340.0,0.5,0.0,38.8
941,2022-01-30 08:00,-1.9,0.0,0.1,0.0,41.3
941,2022-01-30 09:00,-0.1,6.5,1.7,0.0,30.1
941,2022-01-30 10:00,1.6,9.5,2.6,0.0,26.7
941,2022-01-30 11:00,3.0,239.0,0.7,0.0,26.1
941,2022-01-30 12:00,4.8,216.8,1.4,0.0,23.2
941,2022-01-30 13:00,6.3,233.3,1.1,0.0,22.4
941,2022-01-30 14:00,8.3,252.9,1.0,0.0,25.0
941,2022-01-30 15:00,8.6,241.4,2.7,0.0,18.4
941,2022-01-30 16:00,8.4,297.4,2.5,0.0,14.5
941,2022-01-30 17:00,7.1,295.8,2.9,0.0,14.0
941,2022-01-30 18:00,5.2,282.1,0.7,0.0,17.3
941,2022-01-30 19:00,3.7,270.4,1.1,0.0,20.3
941,2022-01-30 20:00,1.9,0.0,0.4,0.0,30.7
941,2022-01-30 21:00,0.5,243.0,1.4,0.0,40.5
941,2022-01-30 22:00,0.3,265.8,0.6,0.0,34.8
941,2022-01-30 23:00,2.3,320.0,1.0,0.0,20.0
941,2022-01-31 00:00,1.5,328.2,1.7,0.0,25.1
941,2022-01-31 01:00,-0.3,299.7,1.3,0.0,34.7
941,2022-01-31 02:00,0.1,267.8,2.0,0.0,29.9
941,2022-01-31 03:00,-1.1,297.6,0.8,0.0,32.2
941,2022-01-31 04:00,-1.7,0.0,0.2,0.0,33.9
941,2022-01-31 05:00,-2.1,245.2,0.7,0.0,39.0
941,2022-01-31 06:00,-2.8,218.3,1.0,0.0,42.9
941,2022-01-31 07:00,-3.1,0.0,0.2,0.0,45.4
941,2022-01-31 08:00,-3.5,0.0,0.2,0.0,52.3
941,2022-01-31 09:00,-1.0,261.2,0.5,0.0,40.0
941,2022-01-31 10:00,1.3,234.0,1.5,0.0,28.6
941,2022-01-31 11:00,2.8,262.9,1.5,0.0,23.9
941,2022-01-31 12:00,5.0,239.6,2.2,0.0,21.1
941,2022-01-31 13:00,6.8,212.9,2.6,0.0,17.1
941,2022-01-31 14:00,7.6,228.2,2.8,0.0,15.6
941,2022-01-31 15:00,8.5,223.4,2.9,0.0,12.9
941,2022-01-31 16:00,9.1,248.4,2.2,0.0,12.8
941,2022-01-31 17:00,8.2,286.7,3.5,0.0,13.0
941,2022-01-31 18:00,6.2,186.0,2.0,0.0,19.5
941,2022-01-31 19:00,4.5,188.7,0.8,0.0,23.8
941,2022-01-31 20:00,2.7,0.0,0.2,0.0,32.0
941,2022-01-31 21:00,1.5,31.5,1.1,0.0,37.4
941,2022-01-31 22:00,-0.2,359.0,1.0,0.0,47.4
941,2022-01-31 23:00,-0.8,0.0,0.4,0.0,57.5
941,2022-02-01 00:00,-1.6,201.6,0.5,0.0,57.4
941,2022-02-01 01:00,-1.6,0.0,0.2,0.0,64.1
941,2022-02-01 02:00,-2.2,0.0,0.4,0.0,61.0
941,2022-02-01 03:00,-1.9,355.3,1.0,0.0,70.8
941,2022-02-01 04:00,-2.5,0.0,0.4,0.0,71.2
941,2022-02-01 05:00,-2.6,272.1,0.7,0.0,77.6
941,2022-02-01 06:00,-3.1,226.8,1.1,0.0,72.8
941,2022-02-01 07:00,-0.7,226.6,1.2,0.0,65.0
941,2022-02-01 08:00,0.9,239.0,2.3,0.0,62.0
941,2022-02-01 09:00,2.3,256.7,2.3,0.0,55.6
941,2022-02-01 10:00,4.0,284.8,4.4,0.0,40.8
941,2022-02-01 11:00,5.0,297.1,4.6,0.0,35.8
941,2022-02-01 12:00,5.3,290.9,5.5,0.0,33.4
941,2022-02-01 13:00,6.4,283.2,4.9,0.0,29.0
941,2022-02-01 14:00,7.0,282.1,5.0,0.0,27.4
941,2022-02-01 15:00,6.5,304.1,5.4,0.0,29.7
941,2022-02-01 16:00,5.6,292.7,6.0,0.0,33.7
941,2022-02-01 17:00,5.1,288.6,4.5,0.0,35.9
941,2022-02-01 18:00,3.5,273.0,3.3,0.0,42.6
941,2022-02-01 19:00,2.8,276.0,4.1,0.0,44.0
941,2022-02-01 20:00,1.8,283.0,2.7,0.0,45.7
941,2022-02-01 21:00,0.6,243.4,1.5,0.0,48.1
941,2022-02-01 22:00,1.5,305.2,3.4,0.0,47.3
941,2022-02-01 23:00,-0.1,222.8,1.6,0.0,49.5
941,2022-02-02 00:00,-0.5,0.0,0.3,0.0,54.4
941,2022-02-02 01:00,-0.3,20.0,0.6,0.0,52.1
941,2022-02-02 02:00,-1.7,236.6,0.8,0.0,60.1
941,2022-02-02 03:00,-1.7,217.9,1.7,0.0,56.5
941,2022-02-02 04:00,-1.5,226.1,2.8,0.0,59.6
941,2022-02-02 05:00,-1.9,218.9,2.5,0.0,63.1
941,2022-02-02 06:00,-2.7,221.0,1.0,0.0,66.8
941,2022-02-02 07:00,-2.8,203.5,0.7,0.0,65.7
941,2022-02-02 08:00,-1.8,207.3,1.5,0.0,60.6
941,2022-02-02 09:00,-0.5,224.0,2.0,0.0,57.5
941,2022-02-02 10:00,1.7,300.1,3.0,0.0,46.7
941,2022-02-02 11:00,3.4,276.8,3.6,0.0,41.9
941,2022-02-02 12:00,4.2,297.9,3.8,0.0,37.6
941,2022-02-02 13:00,5.1,301.0,2.5,0.0,33.4
941,2022-02-02 14:00,5.9,319.2,3.0,0.0,31.0
941,2022-02-02 15:00,5.5,294.9,4.2,0.0,30.2
941,2022-02-02 16:00,5.5,288.1,4.2,0.0,31.3
941,2022-02-02 17:00,6.1,279.6,1.6,0.0,29.4
941,2022-02-02 18:00,4.3,299.7,0.9,0.0,34.5
941,2022-02-02 19:00,3.5,230.4,2.2,0.0,39.6
941,2022-02-02 20:00,0.8,231.3,0.6,0.0,46.9
941,2022-02-02 21:00,0.1,0.0,0.4,0.0,55.3
941,2022-02-02 22:00,0.3,235.9,1.7,0.0,48.5
941,2022-02-02 23:00,1.5,293.0,2.7,0.0,29.6
941,2022-02-03 00:00,0.9,320.2,2.5,0.0,25.2
941,2022-02-03 01:00,-0.4,278.9,2.0,0.0,32.0
941,2022-02-03 02:00,-0.6,299.5,2.1,0.0,35.9
941,2022-02-03 03:00,-1.5,250.4,0.9,0.0,42.9
941,2022-02-03 04:00,-0.9,296.6,1.0,0.0,47.1
941,2022-02-03 05:00,-1.3,270.6,1.2,0.0,51.0
941,2022-02-03 06:00,-1.8,0.0,0.4,0.0,57.5
941,2022-02-03 07:00,-2.1,284.4,0.7,0.0,59.0
941,2022-02-03 08:00,-1.9,246.7,0.7,0.0,57.6
941,2022-02-03 09:00,0.3,0.0,0.4,0.0,51.4
941,2022-02-03 10:00,2.3,329.9,3.2,0.0,42.5
941,2022-02-03 11:00,3.9,305.4,3.4,0.0,33.5
941,2022-02-03 12:00,4.7,283.0,2.9,0.0,27.2
941,2022-02-03 13:00,5.7,332.1,3.8,0.0,20.3
941,2022-02-03 14:00,6.2,309.1,3.6,0.0,20.0
941,2022-02-03 15:00,7.1,337.8,3.2,0.0,17.2
941,2022-02-03 16:00,7.6,316.0,2.4,0.0,15.7
941,2022-02-03 17:00,6.9,308.9,2.2,0.0,19.8
941,2022-02-03 18:00,4.8,312.1,1.4,0.0,22.9
941,2022-02-03 19:00,3.6,339.4,1.0,0.0,24.9
941,2022-02-03 20:00,1.0,233.9,1.2,0.0,34.2
941,2022-02-03 21:00,0.9,247.0,1.0,0.0,41.1
941,2022-02-03 22:00,1.5,226.6,1.9,0.0,30.5
941,2022-02-03 23:00,1.7,298.6,2.7,0.0,28.8
941,2022-02-04 00:00,1.0,276.2,1.6,0.0,28.5
941,2022-02-04 01:00,1.38,8.2,1.5,0.0,24.4
941,2022-02-04 02:00,1.76,349.2,0.9,0.0,28.1
941,2022-02-04 03:00,2.14,316.3,3.8,0.0,29.3
941,2022-02-04 04:00,2.52,314.3,3.3,0.0,26.3
941,2022-02-04 05:00,2.9,312.6,2.5,0.0,28.9
941,2022-02-04 06:00,3.2800000000000002,310.5,3.4,0.0,35.5
941,2022-02-04 07:00,3.66,316.4,0.9,0.0,42.5
941,2022-02-04 08:00,4.04,263.7,1.8,0.0,43.7
941,2022-02-04 09:00,4.42,349.3,3.4,0.0,43.3
941,2022-02-04 10:00,4.8,358.6,1.9,0.0,39.5
941,2022-02-04 11:00,5.18,291.8,3.7,0.0,37.2
941,2022-02-04 12:00,5.5600000000000005,269.4,3.8,0.0,35.6
941,2022-02-04 13:00,5.94,262.3,5.4,0.0,32.2
941,2022-02-04 14:00,6.32,277.3,3.7,0.0,29.1
941,2022-02-04 15:00,6.7,266.2,5.0,0.0,26.3
941,2022-02-04 16:00,6.7,277.5,3.5,0.0,25.7
941,2022-02-04 17:00,5.6,269.1,5.5,0.0,23.5
941,2022-02-04 18:00,4.375,283.4,5.3,0.0,27.6
941,2022-02-04 19:00,3.15,276.0,4.9,0.0,30.0
941,2022-02-04 20:00,1.9249999999999998,276.9,4.7,0.0,32.0
